episode,score,steps,epsilon,q_table_size
6557,8,68,0.037654,12889
6558,20,150,0.037635,12889
6559,10,67,0.037616,12889
6560,7,78,0.037597,12889
6561,16,136,0.037579,12889
6562,12,99,0.037560,12889
6563,5,38,0.037541,12889
6564,15,104,0.037522,12889
6565,16,136,0.037504,12889
6566,4,31,0.037485,12889
6567,14,124,0.037466,12889
6568,4,18,0.037447,12889
6569,16,134,0.037429,12889
6570,24,226,0.037410,12890
6571,2,16,0.037391,12890
6572,1,13,0.037372,12890
6573,5,28,0.037354,12890
6574,7,60,0.037335,12890
6575,11,105,0.037316,12890
6576,4,36,0.037298,12890
6577,10,80,0.037279,12890
6578,11,105,0.037260,12890
6579,11,91,0.037242,12890
6580,12,105,0.037223,12890
6581,12,107,0.037205,12890
6582,15,121,0.037186,12891
6583,4,38,0.037167,12891
6584,14,118,0.037149,12891
6585,10,66,0.037130,12891
6586,11,91,0.037112,12891
6587,10,90,0.037093,12891
6588,2,18,0.037075,12891
6589,3,30,0.037056,12891
6590,25,160,0.037038,12891
6591,3,28,0.037019,12891
6592,14,111,0.037000,12891
6593,10,66,0.036982,12891
6594,16,132,0.036963,12891
6595,13,130,0.036945,12891
6596,5,37,0.036927,12891
6597,9,97,0.036908,12891
6598,5,54,0.036890,12891
6599,9,58,0.036871,12891
6600,11,120,0.036853,12891
6601,11,82,0.036834,12891
6602,7,62,0.036816,12891
6603,1,16,0.036797,12891
6604,16,155,0.036779,12891
6605,12,81,0.036761,12891
6606,9,83,0.036742,12891
6607,2,24,0.036724,12891
6608,10,91,0.036706,12891
6609,7,50,0.036687,12891
6610,5,42,0.036669,12891
6611,9,64,0.036651,12891
6612,8,71,0.036632,12891
6613,4,42,0.036614,12891
6614,8,59,0.036596,12891
6615,10,76,0.036577,12891
6616,2,10,0.036559,12891
6617,4,33,0.036541,12891
6618,15,118,0.036522,12891
6619,13,101,0.036504,12891
6620,17,178,0.036486,12891
6621,12,92,0.036468,12891
6622,10,74,0.036449,12891
6623,14,125,0.036431,12892
6624,16,131,0.036413,12894
6625,22,213,0.036395,12895
6626,12,83,0.036377,12895
6627,11,93,0.036358,12895
6628,13,108,0.036340,12896
6629,9,83,0.036322,12896
6630,9,83,0.036304,12896
6631,8,57,0.036286,12896
6632,4,26,0.036268,12896
6633,5,33,0.036250,12896
6634,1,13,0.036231,12896
6635,7,50,0.036213,12896
6636,6,46,0.036195,12896
6637,12,84,0.036177,12896
6638,13,105,0.036159,12896
6639,24,183,0.036141,12896
6640,23,214,0.036123,12896
6641,4,33,0.036105,12896
6642,15,135,0.036087,12896
6643,24,221,0.036069,12896
6644,26,290,0.036051,12896
6645,13,96,0.036033,12896
6646,9,54,0.036015,12896
6647,10,74,0.035997,12896
6648,17,123,0.035979,12896
6649,14,130,0.035961,12896
6650,1,15,0.035943,12896
6651,0,9,0.035925,12896
6652,7,41,0.035907,12896
6653,7,60,0.035889,12896
6654,2,13,0.035871,12896
6655,14,120,0.035853,12896
6656,7,31,0.035835,12897
6657,7,46,0.035817,12897
6658,9,47,0.035799,12897
6659,19,211,0.035781,12897
6660,4,33,0.035763,12897
6661,14,121,0.035745,12898
6662,16,113,0.035728,12898
6663,13,85,0.035710,12898
6664,11,98,0.035692,12898
6665,15,100,0.035674,12898
6666,17,145,0.035656,12898
6667,14,118,0.035638,12898
6668,17,144,0.035621,12898
6669,9,74,0.035603,12898
6670,17,110,0.035585,12898
6671,5,26,0.035567,12898
6672,9,69,0.035549,12898
6673,9,107,0.035532,12898
6674,15,132,0.035514,12898
6675,13,153,0.035496,12898
6676,4,39,0.035478,12898
6677,9,80,0.035461,12898
6678,12,90,0.035443,12898
6679,2,29,0.035425,12898
6680,14,71,0.035407,12898
6681,13,121,0.035390,12898
6682,10,92,0.035372,12898
6683,24,181,0.035354,12898
6684,12,101,0.035337,12898
6685,16,125,0.035319,12898
6686,15,146,0.035301,12899
6687,11,87,0.035284,12899
6688,24,196,0.035266,12899
6689,9,62,0.035248,12899
6690,11,90,0.035231,12899
6691,17,176,0.035213,12899
6692,13,131,0.035196,12899
6693,9,80,0.035178,12899
6694,16,158,0.035160,12899
6695,9,64,0.035143,12899
6696,12,76,0.035125,12899
6697,10,83,0.035108,12899
6698,18,144,0.035090,12900
6699,13,116,0.035073,12900
6700,4,34,0.035055,12900
6701,11,91,0.035037,12900
6702,16,118,0.035020,12900
6703,7,68,0.035002,12900
6704,2,13,0.034985,12900
6705,9,62,0.034967,12900
6706,19,176,0.034950,12900
6707,20,156,0.034932,12900
6708,21,198,0.034915,12902
6709,8,58,0.034898,12902
6710,10,55,0.034880,12902
6711,16,135,0.034863,12902
6712,9,76,0.034845,12902
6713,17,148,0.034828,12902
6714,19,141,0.034810,12902
6715,2,19,0.034793,12902
6716,7,47,0.034776,12903
6717,15,118,0.034758,12903
6718,19,192,0.034741,12903
6719,6,44,0.034723,12903
6720,15,106,0.034706,12903
6721,3,33,0.034689,12903
6722,10,100,0.034671,12903
6723,14,137,0.034654,12904
6724,13,87,0.034637,12904
6725,18,149,0.034619,12905
6726,4,26,0.034602,12905
6727,7,78,0.034585,12905
6728,14,107,0.034568,12905
6729,11,101,0.034550,12905
6730,4,46,0.034533,12905
6731,6,35,0.034516,12905
6732,16,177,0.034498,12905
6733,4,32,0.034481,12905
6734,9,100,0.034464,12905
6735,20,191,0.034447,12906
6736,9,60,0.034429,12906
6737,16,161,0.034412,12906
6738,5,26,0.034395,12906
6739,8,71,0.034378,12906
6740,13,101,0.034361,12906
6741,11,78,0.034343,12906
6742,17,142,0.034326,12906
6743,19,159,0.034309,12906
6744,16,137,0.034292,12906
6745,5,43,0.034275,12906
6746,16,173,0.034258,12906
6747,10,132,0.034241,12906
6748,12,90,0.034223,12906
6749,9,65,0.034206,12907
6750,15,104,0.034189,12907
6751,11,96,0.034172,12907
6752,3,17,0.034155,12907
6753,11,92,0.034138,12907
6754,11,76,0.034121,12907
6755,8,47,0.034104,12907
6756,9,73,0.034087,12907
6757,14,122,0.034070,12907
6758,6,57,0.034053,12907
6759,12,98,0.034036,12907
6760,3,19,0.034019,12907
6761,19,161,0.034002,12907
6762,20,139,0.033985,12907
6763,13,88,0.033968,12907
6764,9,78,0.033951,12907
6765,16,162,0.033934,12907
6766,11,84,0.033917,12907
6767,11,89,0.033900,12907
6768,19,192,0.033883,12907
6769,13,117,0.033866,12907
6770,7,56,0.033849,12907
6771,15,136,0.033832,12907
6772,17,197,0.033815,12907
6773,13,135,0.033798,12907
6774,9,76,0.033781,12907
6775,9,73,0.033764,12907
6776,11,91,0.033748,12907
6777,15,126,0.033731,12907
6778,17,128,0.033714,12907
6779,6,55,0.033697,12907
6780,16,153,0.033680,12907
6781,12,100,0.033663,12907
6782,15,154,0.033646,12907
6783,4,28,0.033630,12907
6784,8,70,0.033613,12907
6785,17,111,0.033596,12907
6786,6,49,0.033579,12907
6787,11,108,0.033562,12907
6788,14,114,0.033546,12907
6789,15,162,0.033529,12907
6790,12,84,0.033512,12907
6791,19,185,0.033495,12907
6792,17,154,0.033479,12907
6793,10,87,0.033462,12907
6794,10,114,0.033445,12907
6795,14,114,0.033428,12908
6796,3,18,0.033412,12908
6797,6,60,0.033395,12908
6798,19,162,0.033378,12908
6799,10,83,0.033362,12908
6800,4,27,0.033345,12908
6801,14,88,0.033328,12908
6802,3,22,0.033312,12908
6803,10,78,0.033295,12908
6804,4,44,0.033278,12908
6805,6,60,0.033262,12908
6806,7,60,0.033245,12908
6807,2,18,0.033228,12908
6808,12,87,0.033212,12908
6809,13,145,0.033195,12908
6810,4,21,0.033179,12908
6811,17,143,0.033162,12908
6812,13,112,0.033145,12908
6813,14,127,0.033129,12908
6814,13,128,0.033112,12908
6815,6,47,0.033096,12908
6816,13,150,0.033079,12908
6817,12,80,0.033063,12909
6818,1,8,0.033046,12909
6819,12,78,0.033030,12909
6820,13,92,0.033013,12909
6821,18,154,0.032997,12910
6822,6,67,0.032980,12910
6823,17,152,0.032964,12910
6824,12,88,0.032947,12910
6825,13,104,0.032931,12910
6826,4,33,0.032914,12910
6827,1,17,0.032898,12910
6828,13,102,0.032881,12910
6829,2,14,0.032865,12910
6830,2,26,0.032848,12910
6831,12,105,0.032832,12910
6832,17,152,0.032816,12910
6833,18,186,0.032799,12910
6834,5,30,0.032783,12910
6835,11,90,0.032766,12910
6836,16,152,0.032750,12910
6837,11,89,0.032734,12910
6838,14,153,0.032717,12910
6839,10,84,0.032701,12910
6840,12,113,0.032684,12910
6841,8,57,0.032668,12910
6842,14,174,0.032652,12910
6843,14,104,0.032635,12910
6844,11,74,0.032619,12910
6845,14,94,0.032603,12910
6846,11,60,0.032587,12910
6847,8,74,0.032570,12910
6848,10,91,0.032554,12910
6849,12,115,0.032538,12910
6850,17,128,0.032521,12910
6851,19,180,0.032505,12910
6852,15,91,0.032489,12910
6853,17,153,0.032473,12911
6854,11,93,0.032456,12911
6855,21,146,0.032440,12911
6856,6,38,0.032424,12911
6857,8,64,0.032408,12911
6858,11,100,0.032392,12911
6859,22,197,0.032375,12912
6860,16,142,0.032359,12912
6861,14,144,0.032343,12912
6862,9,61,0.032327,12912
6863,13,121,0.032311,12912
6864,12,96,0.032295,12912
6865,20,187,0.032278,12912
6866,7,59,0.032262,12912
6867,8,81,0.032246,12912
6868,13,130,0.032230,12912
6869,16,110,0.032214,12912
6870,19,139,0.032198,12914
6871,11,100,0.032182,12914
6872,15,99,0.032166,12914
6873,11,111,0.032149,12914
6874,3,17,0.032133,12914
6875,14,121,0.032117,12914
6876,6,33,0.032101,12914
6877,24,193,0.032085,12914
6878,23,247,0.032069,12915
6879,9,68,0.032053,12915
6880,21,142,0.032037,12915
6881,21,202,0.032021,12915
6882,2,17,0.032005,12915
6883,9,89,0.031989,12915
6884,9,65,0.031973,12916
6885,7,69,0.031957,12916
6886,4,21,0.031941,12917
6887,18,148,0.031925,12917
6888,8,53,0.031909,12917
6889,10,83,0.031893,12917
6890,14,127,0.031877,12918
6891,10,92,0.031861,12918
6892,10,85,0.031845,12918
6893,3,39,0.031829,12918
6894,3,28,0.031814,12918
6895,9,77,0.031798,12918
6896,13,120,0.031782,12918
6897,8,66,0.031766,12918
6898,10,86,0.031750,12918
6899,15,127,0.031734,12918
6900,18,167,0.031718,12919
6901,5,25,0.031702,12919
6902,10,89,0.031687,12919
6903,12,95,0.031671,12919
6904,7,47,0.031655,12919
6905,3,20,0.031639,12919
6906,29,295,0.031623,12919
6907,8,74,0.031607,12919
6908,16,112,0.031592,12919
6909,15,112,0.031576,12919
6910,10,99,0.031560,12919
6911,17,130,0.031544,12919
6912,13,119,0.031528,12919
6913,7,56,0.031513,12919
6914,9,78,0.031497,12919
6915,7,76,0.031481,12919
6916,16,160,0.031465,12919
6917,12,94,0.031450,12919
6918,13,103,0.031434,12919
6919,7,56,0.031418,12919
6920,24,229,0.031403,12920
6921,4,30,0.031387,12921
6922,12,98,0.031371,12921
6923,7,57,0.031355,12921
6924,18,212,0.031340,12921
6925,17,148,0.031324,12921
6926,19,161,0.031308,12922
6927,9,84,0.031293,12922
6928,9,64,0.031277,12922
6929,10,97,0.031262,12922
6930,17,146,0.031246,12922
6931,10,86,0.031230,12922
6932,22,191,0.031215,12923
6933,10,68,0.031199,12923
6934,12,118,0.031183,12923
6935,13,101,0.031168,12923
6936,3,45,0.031152,12923
6937,7,74,0.031137,12923
6938,12,101,0.031121,12925
6939,16,171,0.031106,12925
6940,7,62,0.031090,12925
6941,7,77,0.031074,12926
6942,9,69,0.031059,12926
6943,1,22,0.031043,12926
6944,20,163,0.031028,12927
6945,1,10,0.031012,12927
6946,10,78,0.030997,12927
6947,16,135,0.030981,12928
6948,19,187,0.030966,12928
6949,17,143,0.030950,12928
6950,5,37,0.030935,12928
6951,18,134,0.030919,12928
6952,14,107,0.030904,12928
6953,1,10,0.030889,12928
6954,17,190,0.030873,12928
6955,13,98,0.030858,12928
6956,2,13,0.030842,12928
6957,16,114,0.030827,12928
6958,20,208,0.030811,12928
6959,6,62,0.030796,12928
6960,23,179,0.030781,12928
6961,13,106,0.030765,12928
6962,4,35,0.030750,12928
6963,16,142,0.030734,12928
6964,11,122,0.030719,12928
6965,2,18,0.030704,12928
6966,11,114,0.030688,12928
6967,1,7,0.030673,12928
6968,15,133,0.030658,12929
6969,14,112,0.030642,12929
6970,27,206,0.030627,12929
6971,12,127,0.030612,12929
6972,16,146,0.030596,12930
6973,16,135,0.030581,12930
6974,8,62,0.030566,12930
6975,4,36,0.030551,12930
6976,8,74,0.030535,12930
6977,9,82,0.030520,12930
6978,1,6,0.030505,12930
6979,13,134,0.030490,12930
6980,20,176,0.030474,12930
6981,21,180,0.030459,12930
6982,22,230,0.030444,12930
6983,9,75,0.030429,12930
6984,18,190,0.030413,12931
6985,7,65,0.030398,12931
6986,17,131,0.030383,12931
6987,6,51,0.030368,12931
6988,16,149,0.030353,12931
6989,11,91,0.030337,12931
6990,10,71,0.030322,12931
6991,10,117,0.030307,12931
6992,12,88,0.030292,12931
6993,5,36,0.030277,12931
6994,9,71,0.030262,12931
6995,19,153,0.030247,12931
6996,17,167,0.030231,12931
6997,11,77,0.030216,12932
6998,22,156,0.030201,12932
6999,15,153,0.030186,12932
7000,10,77,0.030171,12932
7001,5,42,0.030156,12932
7002,4,24,0.030141,12932
7003,12,102,0.030126,12932
7004,15,111,0.030111,12932
7005,17,156,0.030096,12933
7006,14,148,0.030081,12933
7007,13,97,0.030066,12934
7008,16,150,0.030050,12934
7009,10,67,0.030035,12934
7010,7,50,0.030020,12934
7011,14,101,0.030005,12934
7012,10,73,0.029990,12934
7013,26,216,0.029975,12935
7014,10,68,0.029960,12935
7015,14,125,0.029945,12935
7016,8,42,0.029930,12935
7017,20,156,0.029916,12935
7018,13,96,0.029901,12935
7019,14,110,0.029886,12935
7020,10,72,0.029871,12935
7021,13,102,0.029856,12935
7022,10,113,0.029841,12935
7023,8,59,0.029826,12935
7024,20,162,0.029811,12935
7025,7,52,0.029796,12935
7026,17,142,0.029781,12935
7027,2,22,0.029766,12935
7028,24,246,0.029751,12935
7029,20,173,0.029737,12935
7030,10,67,0.029722,12935
7031,6,33,0.029707,12935
7032,12,120,0.029692,12935
7033,12,82,0.029677,12935
7034,9,69,0.029662,12936
7035,14,120,0.029647,12936
7036,9,81,0.029633,12936
7037,20,170,0.029618,12936
7038,9,85,0.029603,12936
7039,7,49,0.029588,12936
7040,11,82,0.029573,12936
7041,14,121,0.029559,12936
7042,20,167,0.029544,12936
7043,18,163,0.029529,12936
7044,0,7,0.029514,12936
7045,19,168,0.029500,12936
7046,19,186,0.029485,12936
7047,11,99,0.029470,12936
7048,14,85,0.029455,12936
7049,10,83,0.029441,12936
7050,11,111,0.029426,12936
7051,26,223,0.029411,12936
7052,13,63,0.029396,12936
7053,22,207,0.029382,12937
7054,4,45,0.029367,12937
7055,10,68,0.029352,12937
7056,11,87,0.029338,12937
7057,11,84,0.029323,12937
7058,2,26,0.029308,12937
7059,17,111,0.029294,12937
7060,12,95,0.029279,12937
7061,9,65,0.029264,12938
7062,3,20,0.029250,12938
7063,16,113,0.029235,12938
7064,21,174,0.029221,12938
7065,7,59,0.029206,12938
7066,18,197,0.029191,12938
7067,12,86,0.029177,12938
7068,7,69,0.029162,12938
7069,2,21,0.029148,12938
7070,14,116,0.029133,12938
7071,9,79,0.029118,12938
7072,3,32,0.029104,12938
7073,11,72,0.029089,12938
7074,11,94,0.029075,12938
7075,15,120,0.029060,12938
7076,4,36,0.029046,12938
7077,12,111,0.029031,12938
7078,14,104,0.029017,12938
7079,14,97,0.029002,12938
7080,16,137,0.028988,12938
7081,4,29,0.028973,12938
7082,11,96,0.028959,12938
7083,11,94,0.028944,12938
7084,8,67,0.028930,12938
7085,4,38,0.028915,12938
7086,17,140,0.028901,12938
7087,4,23,0.028886,12938
7088,15,98,0.028872,12938
7089,4,38,0.028857,12938
7090,7,58,0.028843,12938
7091,16,130,0.028829,12938
7092,20,174,0.028814,12938
7093,18,147,0.028800,12938
7094,6,32,0.028785,12938
7095,13,99,0.028771,12938
7096,8,58,0.028757,12938
7097,21,160,0.028742,12938
7098,8,62,0.028728,12938
7099,11,78,0.028714,12938
7100,10,76,0.028699,12938
7101,8,65,0.028685,12938
7102,6,36,0.028670,12938
7103,11,77,0.028656,12938
7104,13,120,0.028642,12939
7105,8,92,0.028627,12939
7106,13,123,0.028613,12939
7107,28,244,0.028599,12939
7108,14,108,0.028585,12940
7109,13,99,0.028570,12940
7110,7,56,0.028556,12940
7111,7,36,0.028542,12941
7112,22,201,0.028527,12941
7113,25,240,0.028513,12941
7114,4,23,0.028499,12941
7115,15,118,0.028485,12941
7116,4,36,0.028470,12941
7117,11,111,0.028456,12941
7118,13,115,0.028442,12941
7119,5,52,0.028428,12942
7120,8,55,0.028414,12942
7121,3,39,0.028399,12942
7122,25,226,0.028385,12944
7123,9,82,0.028371,12944
7124,12,92,0.028357,12944
7125,3,24,0.028343,12944
7126,10,68,0.028328,12944
7127,7,67,0.028314,12944
7128,16,135,0.028300,12945
7129,18,128,0.028286,12945
7130,9,74,0.028272,12945
7131,15,157,0.028258,12945
7132,16,142,0.028244,12945
7133,16,128,0.028229,12945
7134,10,81,0.028215,12945
7135,16,112,0.028201,12945
7136,16,144,0.028187,12945
7137,15,185,0.028173,12945
7138,12,83,0.028159,12945
7139,24,209,0.028145,12945
7140,14,108,0.028131,12945
7141,9,74,0.028117,12945
7142,19,186,0.028103,12945
7143,1,9,0.028089,12945
7144,10,72,0.028075,12945
7145,13,135,0.028060,12945
7146,24,204,0.028046,12947
7147,18,164,0.028032,12949
7148,1,10,0.028018,12949
7149,15,139,0.028004,12949
7150,14,115,0.027990,12949
7151,16,155,0.027976,12949
7152,10,83,0.027962,12949
7153,9,79,0.027948,12949
7154,13,119,0.027934,12949
7155,9,101,0.027920,12949
7156,8,66,0.027907,12949
7157,14,109,0.027893,12950
7158,18,183,0.027879,12950
7159,26,179,0.027865,12950
7160,21,208,0.027851,12950
7161,10,95,0.027837,12950
7162,6,60,0.027823,12950
7163,4,31,0.027809,12950
7164,23,212,0.027795,12950
7165,11,88,0.027781,12950
7166,21,200,0.027767,12952
7167,8,62,0.027753,12952
7168,10,89,0.027740,12952
7169,17,133,0.027726,12952
7170,14,131,0.027712,12953
7171,25,211,0.027698,12954
7172,21,180,0.027684,12954
7173,7,54,0.027670,12954
7174,0,9,0.027656,12954
7175,19,130,0.027643,12954
7176,9,63,0.027629,12954
7177,3,19,0.027615,12954
7178,18,192,0.027601,12954
7179,15,130,0.027587,12954
7180,25,243,0.027574,12954
7181,6,54,0.027560,12954
7182,1,9,0.027546,12954
7183,7,51,0.027532,12954
7184,14,102,0.027518,12954
7185,4,31,0.027505,12954
7186,13,76,0.027491,12954
7187,5,49,0.027477,12954
7188,6,40,0.027463,12954
7189,16,196,0.027450,12954
7190,12,117,0.027436,12954
7191,19,185,0.027422,12954
7192,0,7,0.027409,12954
7193,12,90,0.027395,12954
7194,20,208,0.027381,12954
7195,7,55,0.027367,12954
7196,8,64,0.027354,12954
7197,15,146,0.027340,12954
7198,12,85,0.027326,12955
7199,12,98,0.027313,12955
7200,19,161,0.027299,12955
7201,20,177,0.027285,12955
7202,10,97,0.027272,12955
7203,10,70,0.027258,12955
7204,19,162,0.027245,12955
7205,20,157,0.027231,12955
