epizod,wynik,kroki,epsilon,rozmiar_tablicy_q
1030,0,28,0.597424,1625
1031,1,22,0.597125,1625
1032,2,18,0.596826,1625
1033,1,35,0.596528,1627
1034,2,26,0.596230,1628
1035,0,7,0.595932,1628
1036,0,26,0.595634,1628
1037,1,8,0.595336,1628
1038,1,20,0.595038,1628
1039,2,41,0.594741,1630
1040,2,9,0.594443,1630
1041,2,40,0.594146,1632
1042,1,13,0.593849,1632
1043,0,5,0.593552,1632
1044,2,39,0.593255,1633
1045,1,37,0.592959,1634
1046,2,28,0.592662,1635
1047,2,20,0.592366,1636
1048,0,9,0.592070,1636
1049,0,7,0.591774,1636
1050,2,35,0.591478,1637
1051,2,13,0.591182,1638
1052,0,6,0.590886,1638
1053,0,7,0.590591,1638
1054,2,22,0.590296,1638
1055,3,27,0.590000,1641
1056,0,15,0.589705,1641
1057,1,20,0.589411,1641
1058,0,28,0.589116,1641
1059,1,19,0.588821,1642
1060,2,58,0.588527,1644
1061,2,50,0.588233,1656
1062,2,39,0.587939,1659
1063,1,48,0.587645,1661
1064,1,14,0.587351,1661
1065,1,23,0.587057,1662
1066,1,15,0.586764,1662
1067,1,53,0.586470,1662
1068,0,15,0.586177,1662
1069,1,11,0.585884,1662
1070,2,59,0.585591,1663
1071,1,11,0.585298,1663
1072,1,14,0.585005,1663
1073,1,32,0.584713,1665
1074,0,16,0.584421,1665
1075,1,16,0.584128,1665
1076,2,71,0.583836,1667
1077,1,13,0.583544,1667
1078,0,16,0.583253,1667
1079,1,8,0.582961,1667
1080,2,44,0.582670,1678
1081,2,23,0.582378,1686
1082,1,20,0.582087,1686
1083,2,27,0.581796,1690
1084,0,15,0.581505,1690
1085,1,16,0.581214,1690
1086,1,32,0.580924,1690
1087,0,13,0.580633,1690
1088,1,12,0.580343,1690
1089,1,12,0.580053,1690
1090,0,16,0.579763,1690
1091,0,5,0.579473,1690
1092,1,8,0.579183,1690
1093,2,23,0.578894,1690
1094,1,21,0.578604,1691
1095,4,33,0.578315,1703
1096,2,46,0.578026,1705
1097,1,18,0.577737,1707
1098,1,24,0.577448,1708
1099,1,25,0.577159,1708
1100,1,23,0.576870,1710
1101,0,9,0.576582,1710
1102,2,25,0.576294,1711
1103,1,10,0.576006,1711
1104,0,17,0.575718,1712
1105,2,64,0.575430,1715
1106,0,25,0.575142,1715
1107,0,8,0.574854,1715
1108,0,12,0.574567,1715
1109,0,35,0.574280,1715
1110,2,38,0.573993,1718
1111,1,67,0.573706,1718
1112,0,6,0.573419,1718
1113,2,23,0.573132,1722
1114,2,39,0.572845,1724
1115,2,67,0.572559,1729
1116,0,12,0.572273,1729
1117,1,21,0.571987,1729
1118,2,78,0.571701,1732
1119,2,18,0.571415,1733
1120,0,17,0.571129,1733
1121,1,22,0.570844,1733
1122,1,28,0.570558,1734
1123,2,29,0.570273,1734
1124,0,13,0.569988,1734
1125,2,56,0.569703,1737
1126,0,12,0.569418,1737
1127,1,18,0.569133,1738
1128,2,18,0.568849,1740
1129,0,8,0.568564,1740
1130,1,13,0.568280,1740
1131,1,18,0.567996,1740
1132,3,43,0.567712,1744
1133,1,13,0.567428,1744
1134,2,22,0.567144,1744
1135,2,19,0.566861,1745
1136,0,15,0.566577,1745
1137,2,11,0.566294,1746
1138,0,7,0.566011,1746
1139,4,18,0.565728,1749
1140,1,20,0.565445,1750
1141,1,20,0.565162,1750
1142,0,14,0.564880,1750
1143,1,40,0.564597,1750
1144,1,48,0.564315,1750
1145,2,18,0.564033,1751
1146,2,22,0.563751,1751
1147,2,31,0.563469,1753
1148,1,43,0.563187,1755
1149,2,16,0.562905,1756
1150,1,20,0.562624,1756
1151,0,5,0.562343,1756
1152,0,13,0.562061,1756
1153,2,32,0.561780,1758
1154,0,23,0.561500,1758
1155,0,11,0.561219,1758
1156,0,9,0.560938,1758
1157,1,35,0.560658,1759
1158,2,17,0.560377,1760
1159,1,33,0.560097,1761
1160,3,29,0.559817,1765
1161,1,14,0.559537,1765
1162,2,39,0.559257,1765
1163,2,49,0.558978,1767
1164,1,18,0.558698,1767
1165,0,9,0.558419,1767
1166,1,9,0.558140,1767
1167,2,42,0.557861,1768
1168,1,12,0.557582,1768
1169,1,39,0.557303,1768
1170,2,29,0.557024,1768
1171,0,10,0.556746,1768
1172,0,5,0.556467,1768
1173,3,67,0.556189,1780
1174,1,14,0.555911,1780
1175,2,45,0.555633,1780
1176,0,10,0.555355,1780
1177,2,28,0.555078,1782
1178,0,8,0.554800,1782
1179,1,49,0.554523,1783
1180,1,9,0.554246,1783
1181,2,12,0.553968,1784
1182,1,15,0.553691,1784
1183,2,24,0.553415,1784
1184,0,7,0.553138,1784
1185,2,56,0.552861,1784
1186,3,129,0.552585,1793
1187,2,43,0.552309,1796
1188,1,25,0.552032,1796
1189,1,9,0.551756,1796
1190,2,31,0.551480,1798
1191,2,47,0.551205,1800
1192,1,15,0.550929,1800
1193,2,11,0.550654,1801
1194,2,29,0.550378,1804
1195,1,39,0.550103,1805
1196,2,31,0.549828,1805
1197,2,37,0.549553,1806
1198,0,10,0.549278,1806
1199,1,13,0.549004,1807
1200,1,14,0.548729,1807
1201,2,49,0.548455,1809
1202,0,7,0.548181,1809
1203,1,17,0.547907,1809
1204,1,11,0.547633,1809
1205,0,10,0.547359,1809
1206,0,8,0.547085,1809
1207,1,14,0.546812,1809
1208,1,18,0.546538,1809
1209,2,38,0.546265,1810
1210,1,12,0.545992,1810
1211,0,30,0.545719,1810
1212,0,11,0.545446,1810
1213,4,73,0.545173,1815
1214,0,19,0.544901,1815
1215,0,7,0.544628,1815
1216,2,44,0.544356,1815
1217,1,21,0.544084,1816
1218,0,20,0.543812,1816
1219,3,65,0.543540,1821
1220,2,26,0.543268,1823
1221,2,39,0.542996,1823
1222,2,41,0.542725,1824
1223,1,50,0.542453,1824
1224,3,28,0.542182,1825
1225,2,71,0.541911,1835
1226,0,16,0.541640,1835
1227,3,22,0.541369,1839
1228,1,38,0.541099,1839
1229,2,64,0.540828,1839
1230,2,34,0.540558,1841
1231,2,35,0.540287,1843
1232,2,37,0.540017,1848
1233,2,13,0.539747,1849
1234,1,16,0.539477,1850
1235,1,19,0.539208,1850
1236,3,35,0.538938,1853
1237,3,46,0.538669,1855
1238,1,56,0.538399,1855
1239,1,36,0.538130,1856
1240,0,18,0.537861,1856
1241,0,15,0.537592,1856
1242,0,15,0.537323,1856
1243,1,22,0.537055,1856
1244,0,9,0.536786,1856
1245,1,18,0.536518,1857
1246,1,21,0.536249,1857
1247,2,24,0.535981,1859
1248,1,12,0.535713,1859
1249,1,19,0.535445,1860
1250,0,11,0.535178,1860
1251,2,11,0.534910,1861
1252,2,26,0.534643,1861
1253,2,43,0.534375,1861
1254,1,19,0.534108,1861
1255,2,15,0.533841,1861
1256,0,7,0.533574,1861
1257,1,48,0.533307,1862
1258,1,21,0.533041,1863
1259,0,33,0.532774,1863
1260,2,14,0.532508,1863
1261,2,35,0.532242,1866
1262,1,47,0.531976,1868
1263,0,14,0.531710,1868
1264,2,16,0.531444,1869
1265,2,24,0.531178,1872
1266,0,22,0.530912,1872
1267,2,32,0.530647,1874
1268,2,58,0.530382,1876
1269,1,20,0.530116,1876
1270,0,18,0.529851,1876
1271,1,14,0.529586,1876
1272,1,11,0.529322,1876
1273,1,14,0.529057,1876
1274,1,24,0.528792,1876
1275,0,9,0.528528,1876
1276,2,26,0.528264,1876
1277,2,16,0.528000,1876
1278,2,51,0.527736,1877
1279,1,23,0.527472,1877
1280,2,60,0.527208,1882
1281,0,19,0.526944,1882
1282,3,53,0.526681,1888
1283,2,32,0.526418,1890
1284,1,71,0.526154,1890
1285,2,6,0.525891,1890
1286,1,9,0.525628,1890
1287,1,14,0.525366,1890
1288,2,27,0.525103,1897
1289,0,8,0.524840,1897
1290,1,18,0.524578,1897
1291,2,26,0.524316,1900
1292,2,53,0.524053,1903
1293,0,14,0.523791,1903
1294,2,19,0.523530,1904
1295,0,7,0.523268,1904
1296,0,15,0.523006,1904
1297,1,67,0.522745,1904
1298,1,15,0.522483,1904
1299,0,8,0.522222,1904
1300,1,17,0.521961,1904
1301,0,10,0.521700,1904
1302,2,11,0.521439,1904
1303,1,36,0.521178,1904
1304,2,26,0.520918,1905
1305,2,58,0.520657,1906
1306,0,19,0.520397,1906
1307,2,57,0.520137,1908
1308,2,45,0.519877,1908
1309,0,10,0.519617,1908
1310,0,22,0.519357,1908
1311,1,10,0.519097,1908
1312,0,12,0.518838,1909
1313,2,28,0.518578,1909
1314,0,7,0.518319,1909
1315,2,48,0.518060,1910
1316,2,38,0.517801,1911
1317,0,8,0.517542,1911
1318,1,26,0.517283,1911
1319,0,10,0.517025,1911
1320,1,36,0.516766,1911
1321,2,11,0.516508,1911
1322,0,22,0.516249,1911
1323,0,8,0.515991,1911
1324,3,44,0.515733,1913
1325,1,8,0.515475,1913
1326,1,14,0.515218,1913
1327,2,59,0.514960,1918
1328,1,6,0.514703,1918
1329,2,88,0.514445,1924
1330,4,32,0.514188,1934
1331,1,26,0.513931,1934
1332,0,10,0.513674,1934
1333,0,15,0.513417,1934
1334,3,33,0.513160,1937
1335,4,20,0.512904,1941
1336,2,24,0.512647,1941
1337,3,47,0.512391,1946
1338,2,37,0.512135,1947
1339,3,59,0.511879,1948
1340,2,23,0.511623,1949
1341,0,5,0.511367,1949
1342,2,45,0.511111,1950
1343,1,14,0.510856,1951
1344,0,10,0.510600,1952
1345,0,17,0.510345,1952
1346,1,15,0.510090,1952
1347,1,20,0.509835,1952
1348,2,10,0.509580,1952
1349,2,44,0.509325,1954
1350,0,6,0.509070,1954
1351,1,11,0.508816,1954
1352,2,29,0.508562,1955
1353,1,13,0.508307,1955
1354,4,35,0.508053,1957
1355,1,10,0.507799,1957
1356,2,36,0.507545,1958
1357,1,44,0.507291,1960
1358,0,11,0.507038,1960
1359,0,9,0.506784,1960
1360,1,16,0.506531,1960
1361,1,26,0.506278,1960
1362,3,42,0.506024,1960
1363,2,39,0.505771,1961
1364,2,60,0.505519,1962
1365,0,7,0.505266,1962
1366,0,21,0.505013,1962
1367,2,48,0.504761,1965
1368,4,51,0.504508,1973
1369,2,14,0.504256,1973
1370,1,14,0.504004,1973
1371,0,10,0.503752,1973
1372,1,14,0.503500,1973
1373,1,9,0.503248,1973
1374,2,48,0.502997,1980
1375,1,21,0.502745,1980
1376,2,25,0.502494,1982
1377,2,15,0.502243,1982
1378,0,5,0.501991,1982
1379,2,22,0.501740,1983
1380,1,35,0.501490,1984
1381,2,23,0.501239,1984
1382,1,9,0.500988,1985
1383,1,9,0.500738,1985
1384,2,40,0.500487,1986
1385,3,50,0.500237,1991
1386,2,23,0.499987,1992
1387,2,23,0.499737,1994
1388,2,24,0.499487,1995
1389,0,11,0.499237,1995
1390,2,32,0.498988,1996
1391,1,21,0.498738,1997
1392,1,7,0.498489,1997
1393,1,13,0.498240,1997
1394,2,33,0.497990,1999
1395,1,11,0.497741,1999
1396,0,10,0.497493,1999
1397,2,31,0.497244,1999
1398,0,7,0.496995,1999
1399,1,13,0.496747,1999
1400,3,66,0.496498,2007
1401,2,22,0.496250,2007
1402,1,18,0.496002,2007
1403,2,45,0.495754,2009
1404,2,15,0.495506,2010
1405,3,42,0.495258,2015
1406,0,24,0.495011,2015
1407,2,31,0.494763,2015
1408,2,25,0.494516,2016
1409,2,34,0.494269,2019
1410,1,33,0.494021,2019
1411,3,60,0.493774,2024
1412,1,29,0.493528,2024
1413,1,60,0.493281,2024
1414,2,23,0.493034,2024
1415,1,16,0.492788,2024
1416,2,24,0.492541,2028
1417,2,30,0.492295,2029
1418,1,12,0.492049,2030
1419,1,8,0.491803,2030
1420,0,9,0.491557,2030
1421,3,13,0.491311,2031
1422,1,23,0.491065,2032
1423,1,31,0.490820,2033
1424,4,71,0.490575,2041
1425,1,9,0.490329,2041
1426,2,29,0.490084,2043
1427,2,60,0.489839,2045
1428,1,25,0.489594,2045
1429,2,18,0.489349,2045
1430,1,17,0.489105,2047
1431,2,12,0.488860,2047
1432,2,34,0.488616,2047
1433,3,17,0.488371,2047
1434,2,29,0.488127,2047
1435,1,11,0.487883,2047
1436,4,34,0.487639,2050
1437,1,24,0.487395,2051
1438,2,41,0.487152,2052
1439,3,46,0.486908,2062
1440,2,47,0.486665,2062
1441,1,48,0.486421,2062
1442,1,11,0.486178,2062
1443,3,29,0.485935,2064
1444,0,20,0.485692,2064
1445,1,12,0.485449,2064
1446,1,14,0.485206,2065
1447,2,50,0.484964,2065
1448,0,7,0.484721,2065
1449,1,12,0.484479,2065
1450,0,6,0.484237,2065
1451,2,38,0.483995,2067
1452,3,69,0.483753,2074
1453,1,18,0.483511,2074
1454,2,31,0.483269,2075
1455,0,22,0.483027,2075
1456,1,71,0.482786,2075
1457,2,40,0.482544,2078
1458,3,37,0.482303,2082
1459,1,23,0.482062,2082
1460,3,33,0.481821,2083
1461,2,27,0.481580,2089
1462,2,83,0.481339,2090
1463,1,38,0.481099,2090
1464,2,25,0.480858,2090
1465,2,39,0.480618,2092
1466,1,8,0.480377,2092
1467,1,15,0.480137,2092
1468,2,54,0.479897,2093
1469,2,18,0.479657,2094
1470,2,25,0.479417,2094
1471,2,35,0.479178,2094
1472,3,45,0.478938,2098
1473,0,12,0.478699,2098
1474,2,67,0.478459,2100
1475,3,35,0.478220,2102
1476,3,33,0.477981,2104
1477,1,15,0.477742,2104
1478,1,17,0.477503,2104
1479,1,13,0.477264,2104
1480,4,62,0.477026,2108
1481,2,46,0.476787,2111
1482,0,9,0.476549,2111
1483,1,22,0.476310,2111
1484,0,7,0.476072,2111
1485,2,21,0.475834,2111
1486,3,25,0.475596,2112
1487,2,22,0.475359,2112
1488,1,16,0.475121,2112
1489,2,29,0.474883,2112
1490,4,93,0.474646,2120
1491,2,33,0.474409,2120
1492,2,52,0.474171,2124
1493,0,6,0.473934,2124
1494,2,28,0.473697,2124
1495,0,6,0.473460,2124
1496,1,19,0.473224,2124
1497,1,17,0.472987,2124
1498,2,34,0.472751,2124
1499,2,19,0.472514,2124
1500,2,19,0.472278,2126
1501,1,40,0.472042,2126
1502,2,22,0.471806,2126
1503,1,34,0.471570,2127
1504,3,24,0.471334,2128
1505,0,23,0.471098,2128
1506,1,12,0.470863,2128
1507,3,63,0.470627,2132
1508,2,57,0.470392,2134
1509,2,27,0.470157,2135
1510,3,32,0.469922,2136
1511,1,8,0.469687,2136
1512,1,7,0.469452,2136
1513,1,9,0.469217,2136
1514,2,50,0.468983,2139
1515,2,31,0.468748,2140
1516,0,9,0.468514,2140
1517,2,19,0.468280,2142
1518,2,53,0.468045,2143
1519,3,29,0.467811,2143
1520,2,48,0.467578,2147
1521,2,32,0.467344,2149
1522,2,33,0.467110,2149
1523,2,17,0.466877,2149
1524,3,53,0.466643,2153
1525,0,24,0.466410,2153
1526,1,31,0.466177,2153
1527,1,31,0.465943,2153
1528,2,24,0.465711,2154
1529,1,9,0.465478,2154
1530,2,21,0.465245,2155
1531,2,48,0.465012,2155
1532,2,20,0.464780,2155
1533,0,7,0.464547,2155
1534,5,81,0.464315,2163
1535,0,16,0.464083,2164
1536,2,17,0.463851,2166
1537,0,20,0.463619,2166
1538,1,16,0.463387,2166
1539,2,25,0.463155,2167
1540,1,13,0.462924,2167
1541,3,49,0.462692,2170
1542,2,38,0.462461,2170
1543,2,38,0.462230,2171
1544,1,25,0.461999,2171
1545,2,31,0.461768,2171
1546,2,26,0.461537,2171
1547,1,43,0.461306,2171
1548,3,47,0.461075,2173
1549,2,18,0.460845,2173
1550,3,43,0.460614,2176
1551,2,25,0.460384,2178
1552,2,8,0.460154,2179
1553,3,56,0.459924,2179
1554,1,26,0.459694,2180
1555,1,19,0.459464,2180
1556,1,10,0.459234,2180
1557,1,26,0.459005,2180
1558,2,39,0.458775,2180
1559,2,40,0.458546,2180
1560,1,12,0.458317,2180
1561,3,52,0.458087,2182
1562,1,36,0.457858,2182
1563,4,29,0.457629,2186
1564,2,34,0.457401,2189
1565,2,41,0.457172,2189
1566,3,28,0.456943,2191
1567,2,22,0.456715,2192
1568,0,6,0.456487,2192
1569,2,41,0.456258,2193
1570,2,25,0.456030,2195
1571,1,17,0.455802,2195
1572,0,16,0.455574,2195
1573,2,17,0.455346,2195
1574,0,7,0.455119,2195
1575,1,29,0.454891,2195
1576,1,42,0.454664,2195
1577,0,10,0.454436,2195
1578,0,9,0.454209,2195
1579,3,77,0.453982,2197
1580,1,8,0.453755,2197
1581,2,14,0.453528,2197
1582,2,40,0.453301,2198
1583,2,41,0.453075,2199
1584,2,39,0.452848,2199
1585,2,15,0.452622,2199
1586,2,16,0.452396,2199
1587,2,23,0.452169,2201
1588,0,9,0.451943,2201
1589,1,17,0.451717,2201
1590,2,31,0.451491,2201
1591,1,5,0.451266,2201
1592,3,29,0.451040,2203
1593,3,34,0.450815,2205
1594,2,8,0.450589,2205
1595,2,13,0.450364,2205
1596,2,20,0.450139,2205
1597,1,9,0.449914,2205
1598,1,11,0.449689,2205
1599,1,40,0.449464,2205
1600,1,14,0.449239,2205
1601,0,5,0.449014,2205
1602,0,11,0.448790,2205
1603,2,27,0.448566,2205
1604,3,45,0.448341,2208
1605,0,23,0.448117,2208
1606,1,9,0.447893,2208
1607,1,19,0.447669,2208
1608,2,20,0.447445,2208
1609,2,39,0.447222,2209
1610,1,10,0.446998,2209
1611,2,14,0.446774,2209
1612,1,15,0.446551,2209
1613,1,8,0.446328,2209
1614,2,22,0.446105,2210
1615,3,42,0.445882,2214
1616,3,59,0.445659,2218
1617,3,23,0.445436,2220
1618,1,19,0.445213,2223
1619,1,26,0.444990,2224
1620,0,11,0.444768,2224
1621,4,83,0.444546,2233
1622,1,16,0.444323,2233
1623,2,10,0.444101,2233
1624,2,32,0.443879,2233
1625,5,33,0.443657,2236
1626,1,11,0.443435,2236
1627,2,35,0.443214,2238
1628,2,20,0.442992,2238
1629,0,23,0.442771,2238
1630,1,19,0.442549,2238
1631,2,47,0.442328,2241
1632,2,22,0.442107,2243
1633,1,15,0.441886,2243
1634,1,10,0.441665,2243
1635,2,31,0.441444,2246
1636,2,22,0.441223,2246
1637,1,21,0.441003,2246
1638,3,30,0.440782,2247
1639,0,11,0.440562,2247
1640,2,18,0.440341,2247
1641,0,9,0.440121,2247
1642,0,17,0.439901,2247
1643,0,6,0.439681,2247
1644,2,38,0.439461,2248
1645,2,25,0.439242,2249
1646,1,10,0.439022,2249
1647,2,22,0.438802,2249
1648,3,43,0.438583,2251
1649,1,12,0.438364,2251
1650,4,58,0.438145,2253
1651,1,31,0.437926,2253
1652,1,12,0.437707,2253
1653,4,123,0.437488,2266
1654,2,18,0.437269,2267
1655,2,34,0.437050,2269
1656,1,10,0.436832,2269
1657,2,10,0.436613,2269
1658,2,31,0.436395,2270
1659,1,23,0.436177,2270
1660,2,27,0.435959,2270
1661,3,14,0.435741,2272
1662,2,45,0.435523,2274
1663,0,8,0.435305,2274
1664,1,8,0.435088,2274
1665,3,38,0.434870,2276
1666,2,9,0.434653,2276
1667,0,24,0.434435,2276
1668,3,45,0.434218,2278
1669,1,15,0.434001,2278
1670,2,34,0.433784,2278
1671,1,45,0.433567,2278
1672,0,9,0.433350,2278
1673,3,60,0.433134,2281
1674,0,12,0.432917,2281
1675,1,49,0.432701,2281
1676,0,8,0.432484,2281
1677,2,41,0.432268,2282
1678,2,20,0.432052,2282
1679,1,24,0.431836,2282
1680,0,26,0.431620,2282
1681,2,28,0.431404,2282
1682,1,18,0.431188,2283
1683,2,20,0.430973,2283
1684,0,16,0.430757,2283
1685,0,15,0.430542,2283
1686,2,32,0.430327,2283
1687,2,34,0.430111,2284
1688,2,11,0.429896,2284
1689,4,57,0.429681,2301
1690,0,18,0.429467,2301
1691,1,40,0.429252,2302
1692,0,8,0.429037,2302
1693,1,35,0.428823,2302
1694,3,8,0.428608,2303
1695,3,19,0.428394,2303
1696,2,67,0.428180,2303
1697,1,22,0.427966,2303
1698,0,34,0.427752,2303
1699,0,18,0.427538,2303
1700,2,24,0.427324,2303
1701,2,29,0.427110,2303
1702,2,22,0.426897,2305
1703,1,15,0.426683,2305
1704,1,16,0.426470,2305
1705,1,16,0.426257,2305
1706,3,47,0.426044,2307
1707,2,42,0.425831,2307
1708,0,6,0.425618,2307
1709,3,34,0.425405,2309
1710,2,43,0.425192,2312
1711,1,14,0.424980,2312
1712,2,24,0.424767,2313
1713,1,16,0.424555,2313
1714,2,21,0.424343,2313
1715,1,28,0.424130,2314
1716,0,10,0.423918,2314
1717,2,25,0.423706,2315
1718,2,41,0.423494,2315
1719,2,42,0.423283,2315
1720,0,6,0.423071,2315
1721,3,45,0.422860,2316
1722,1,14,0.422648,2316
1723,1,20,0.422437,2316
1724,2,26,0.422226,2316
1725,1,10,0.422014,2316
1726,0,8,0.421803,2316
1727,1,13,0.421593,2316
1728,1,14,0.421382,2316
1729,1,20,0.421171,2316
1730,1,8,0.420960,2316
1731,3,66,0.420750,2317
1732,2,65,0.420540,2324
1733,1,20,0.420329,2324
1734,1,23,0.420119,2325
1735,2,28,0.419909,2325
1736,1,32,0.419699,2325
1737,2,29,0.419489,2326
1738,2,70,0.419280,2326
1739,1,11,0.419070,2326
1740,0,19,0.418860,2326
1741,2,25,0.418651,2326
1742,2,45,0.418442,2326
1743,1,10,0.418232,2327
1744,2,59,0.418023,2327
1745,3,26,0.417814,2327
1746,2,48,0.417605,2328
1747,1,13,0.417397,2328
1748,2,21,0.417188,2330
1749,2,9,0.416979,2330
1750,2,33,0.416771,2333
1751,2,98,0.416562,2339
1752,1,35,0.416354,2340
1753,3,17,0.416146,2341
1754,1,23,0.415938,2341
1755,1,47,0.415730,2341
1756,0,7,0.415522,2341
1757,1,42,0.415314,2342
1758,2,37,0.415107,2342
1759,3,31,0.414899,2343
1760,2,18,0.414692,2343
1761,4,67,0.414484,2351
1762,0,8,0.414277,2351
1763,4,35,0.414070,2353
1764,2,35,0.413863,2354
1765,2,27,0.413656,2354
1766,0,10,0.413449,2354
1767,1,7,0.413242,2354
1768,2,36,0.413036,2354
1769,2,23,0.412829,2354
1770,2,34,0.412623,2357
1771,0,7,0.412417,2357
1772,3,29,0.412210,2357
1773,3,59,0.412004,2363
1774,2,24,0.411798,2364
1775,2,35,0.411592,2364
1776,4,63,0.411387,2371
1777,2,18,0.411181,2372
1778,3,47,0.410975,2375
1779,2,14,0.410770,2375
1780,0,6,0.410564,2375
1781,2,22,0.410359,2376
1782,2,36,0.410154,2378
1783,3,43,0.409949,2378
1784,1,26,0.409744,2379
1785,2,38,0.409539,2381
1786,4,52,0.409334,2385
1787,1,14,0.409130,2385
1788,1,8,0.408925,2385
1789,4,45,0.408721,2391
1790,3,36,0.408516,2392
1791,2,42,0.408312,2394
1792,3,54,0.408108,2399
1793,3,58,0.407904,2403
1794,3,31,0.407700,2403
1795,2,33,0.407496,2403
1796,1,14,0.407292,2403
1797,4,74,0.407088,2408
1798,0,27,0.406885,2408
1799,0,11,0.406682,2408
1800,2,29,0.406478,2408
1801,1,14,0.406275,2408
1802,0,5,0.406072,2408
1803,2,19,0.405869,2408
1804,2,48,0.405666,2409
1805,2,23,0.405463,2409
1806,1,15,0.405260,2409
1807,1,20,0.405058,2409
1808,2,10,0.404855,2409
1809,2,20,0.404653,2409
1810,1,11,0.404450,2409
1811,0,9,0.404248,2409
1812,0,5,0.404046,2409
1813,2,15,0.403844,2409
1814,4,73,0.403642,2416
1815,3,26,0.403440,2419
1816,2,44,0.403239,2423
1817,1,16,0.403037,2423
1818,0,14,0.402835,2423
1819,0,8,0.402634,2423
1820,2,20,0.402433,2423
1821,2,33,0.402231,2423
1822,1,13,0.402030,2423
1823,1,10,0.401829,2423
1824,1,32,0.401628,2423
1825,3,36,0.401428,2423
1826,2,21,0.401227,2424
1827,3,38,0.401026,2427
1828,3,22,0.400826,2427
1829,5,48,0.400625,2433
1830,1,25,0.400425,2434
1831,3,40,0.400225,2437
1832,1,11,0.400025,2438
1833,2,23,0.399825,2438
1834,2,29,0.399625,2438
1835,2,37,0.399425,2439
1836,2,32,0.399225,2440
1837,2,21,0.399026,2442
1838,2,40,0.398826,2443
1839,2,23,0.398627,2443
1840,4,39,0.398427,2449
1841,1,17,0.398228,2449
1842,3,65,0.398029,2453
1843,0,10,0.397830,2453
1844,0,12,0.397631,2453
1845,4,52,0.397432,2454
1846,2,30,0.397234,2457
1847,2,43,0.397035,2457
1848,1,30,0.396836,2458
1849,2,26,0.396638,2459
1850,1,12,0.396440,2459
1851,3,34,0.396241,2459
1852,0,7,0.396043,2459
1853,4,62,0.395845,2460
1854,2,11,0.395647,2461
1855,3,44,0.395450,2461
1856,1,16,0.395252,2461
1857,2,11,0.395054,2461
1858,1,32,0.394857,2461
1859,2,9,0.394659,2461
1860,1,20,0.394462,2461
1861,2,16,0.394265,2463
1862,1,7,0.394068,2463
1863,2,28,0.393871,2464
1864,0,10,0.393674,2464
1865,2,34,0.393477,2464
1866,1,25,0.393280,2464
1867,4,48,0.393083,2469
1868,1,12,0.392887,2469
1869,3,33,0.392690,2471
1870,3,27,0.392494,2471
1871,2,30,0.392298,2471
1872,2,33,0.392102,2474
1873,2,37,0.391906,2474
1874,3,28,0.391710,2475
1875,4,52,0.391514,2480
1876,2,18,0.391318,2481
1877,3,40,0.391122,2482
1878,1,12,0.390927,2482
1879,3,23,0.390731,2482
1880,2,15,0.390536,2483
1881,0,41,0.390341,2483
1882,4,46,0.390146,2483
1883,2,39,0.389951,2483
1884,1,7,0.389756,2483
1885,3,48,0.389561,2485
1886,1,30,0.389366,2485
1887,2,40,0.389171,2485
1888,2,16,0.388977,2485
1889,3,34,0.388782,2485
1890,1,6,0.388588,2485
1891,1,13,0.388393,2485
1892,2,28,0.388199,2486
1893,2,8,0.388005,2486
1894,1,13,0.387811,2486
1895,2,52,0.387617,2488
1896,1,13,0.387423,2488
1897,1,14,0.387230,2488
1898,0,5,0.387036,2488
1899,2,56,0.386843,2488
1900,2,30,0.386649,2488
1901,1,23,0.386456,2488
1902,2,36,0.386263,2489
1903,2,22,0.386069,2491
1904,0,11,0.385876,2491
1905,2,14,0.385683,2491
1906,2,69,0.385491,2492
1907,2,15,0.385298,2492
1908,4,29,0.385105,2492
1909,3,39,0.384913,2492
1910,1,15,0.384720,2492
1911,2,35,0.384528,2492
1912,2,31,0.384336,2495
1913,3,47,0.384143,2495
1914,2,13,0.383951,2495
1915,3,56,0.383759,2497
1916,1,14,0.383568,2497
1917,2,21,0.383376,2498
1918,4,50,0.383184,2502
1919,2,22,0.382992,2503
1920,2,26,0.382801,2503
1921,1,10,0.382610,2503
1922,2,10,0.382418,2503
1923,0,8,0.382227,2503
1924,1,26,0.382036,2503
1925,2,60,0.381845,2505
1926,1,18,0.381654,2505
1927,0,7,0.381463,2505
1928,1,19,0.381272,2505
1929,1,14,0.381082,2505
1930,2,39,0.380891,2506
1931,3,33,0.380701,2507
1932,2,29,0.380510,2507
1933,2,45,0.380320,2508
1934,2,12,0.380130,2508
1935,2,18,0.379940,2509
1936,0,7,0.379750,2509
1937,0,13,0.379560,2509
1938,2,34,0.379370,2510
1939,0,6,0.379181,2510
1940,3,50,0.378991,2512
1941,1,13,0.378802,2512
1942,1,55,0.378612,2512
1943,3,44,0.378423,2514
1944,1,20,0.378234,2514
1945,1,19,0.378045,2514
1946,1,18,0.377856,2515
1947,2,18,0.377667,2515
1948,2,25,0.377478,2515
1949,1,15,0.377289,2516
1950,4,45,0.377100,2517
